Y1,Y2
1.240445806861925,1.4095939020853225
1.3912354804496987,2.593743480834011
1.3913268436466049,2.536428486128427
1.3411245279152846,2.1035019634084753
1.3410331647183784,2.1608169581140593
1.3661343225840386,2.3772802194740352
1.3662256857809447,2.3199652247684512
1.2656383279244914,1.5687421687397147
1.2907394857901517,1.785205430099691
1.315932006852718,1.944353696754083
1.290830848987058,1.727890435394107
1.290922212183964,1.670575440688523
1.3160233700496242,1.887038702048499
1.3161147332465306,1.8297237073429151
1.3412158911121908,2.0461869687028913
1.3663170489778511,2.2626502300628673
1.3914182068435113,2.4791134914228437
1.2861209846253383,1.4442251238047799
1.4369106582131121,2.6283747025534687
1.4370020214100183,2.5710597078478843
1.386799705678698,2.1381331851279324
1.3867083424817916,2.1954481798335164
1.4118095003474518,2.4119114411934923
1.4119008635443582,2.3545964464879083
1.3113135056879048,1.603373390459172
1.336414663553565,1.819836651819148
1.3616071846161315,1.9789849184735402
1.3365060267504711,1.762521657113564
1.3365973899473775,1.7052066624079802
1.3616985478130377,1.9216699237679564
1.3617899110099438,1.8643549290623724
1.3868910688756042,2.0808181904223484
1.4119922267412643,2.2972814517823243
1.4370933846069245,2.5137447131423007
1.3317961623887518,1.4788563455242372
1.4825858359765254,2.663005924272926
1.4826771991734318,2.605690929567342
1.4324748834421113,2.1727644068473895
1.432383520245205,2.2300794015529735
1.4574846781108652,2.4465426629129494
1.4575760413077714,2.389227668207366
1.3569886834513183,1.6380046121786291
1.3820898413169784,1.8544678735386053
1.407282362379545,2.0136161401929975
1.3821812045138846,1.7971528788330213
1.382272567710791,1.7398378841274376
1.4073737255764511,1.9563011454874135
1.4074650887733573,1.8989861507818295
1.4325662466390177,2.1154494121418055
1.4576674045046778,2.331912673501782
1.482768562370338,2.548375934861758
1.377471340152165,1.5134875672436943
1.5282610137399386,2.697637145992383
1.528352376936845,2.640322151286799
1.4781500612055245,2.2073956285668466
1.4780586980086183,2.2647106232724306
1.5031598558742785,2.4811738846324065
1.5032512190711846,2.4238588899268225
1.4026638612147315,1.6726358338980862
1.4277650190803917,1.8890990952580624
1.452957540142958,2.0482473619124546
1.4278563822772978,1.8317841005524784
1.4279477454742042,1.7744691058468944
1.4530489033398644,1.9909323672068706
1.4531402665367705,1.9336173725012866
1.4782414244024307,2.1500806338612626
1.503342582268091,2.366543895221239
1.5284437401337512,2.583007156581215
1.4231465179155784,1.5481187889631514
1.573936191503352,2.73226836771184
1.5740275547002582,2.674953373006256
1.523825238968938,2.2420268502863037
1.5237338757720316,2.2993418449918877
1.548835033637692,2.5158051063518636
1.548926396834598,2.45849011164628
1.4483390389781448,1.7072670556175433
1.4734401968438051,1.9237303169775195
1.4986327179063714,2.0828785836319117
1.4735315600407113,1.8664153222719355
1.4736229232376175,1.8091003275663518
1.4987240811032778,2.0255635889263277
1.498815444300184,1.968248594220744
1.5239166021658441,2.18471185558072
1.5490177600315043,2.401175116940696
1.5741189178971646,2.617638378300672
1.4688216956789917,1.5827500106826085
1.6196113692667655,2.766899589431297
1.6197027324636717,2.709584594725713
1.5695004167323512,2.276658072005761
1.569409053535445,2.333973066711345
1.5945102114011052,2.550436328071321
1.5946015745980116,2.493121333365737
1.4940142167415582,1.7418982773370006
1.5191153746072183,1.9583615386969768
1.5443078956697849,2.117509805351369
1.5192067378041247,1.9010465439913928
1.519298101001031,1.8437315492858088
1.544399258866691,2.060194810645785
1.5444906220635974,2.0028798159402013
1.5695917799292576,2.219343077300177
1.5946929377949177,2.435806338660153
1.6197940956605779,2.652269600020129
1.5144968734424051,1.6173812324020658
1.6652865470301788,2.801530811150754
1.6653779102270851,2.7442158164451707
1.6151755944957646,2.3112892937252183
1.6150842312988585,2.3686042884308023
1.6401853891645186,2.5850675497907782
1.6402767523614248,2.5277525550851943
1.5396893945049717,1.7765294990564577
1.5647905523706318,1.992992760416434
1.5899830734331981,2.152141027070826
1.564881915567538,1.93567776571085
1.5649732787644444,1.8783627710052662
1.5900744366301045,2.0948260323652423
1.5901657998270107,2.0375110376596584
1.6152669576926708,2.2539742990196343
1.6403681155583312,2.4704375603796103
1.6654692734239913,2.6869008217395867
1.5601720512058186,1.652012454121523
1.7109617247935922,2.8361620328702117
1.7110530879904984,2.7788470381646277
1.660850772259178,2.3459205154446754
1.6607594090622717,2.4032355101502594
1.685860566927932,2.6196987715102353
1.6859519301248382,2.5623837768046513
1.585364572268385,1.811160720775915
1.6104657301340453,2.027623982135891
1.6356582511966116,2.1867722487902834
1.6105570933309514,1.9703089874303072
1.6106484565278576,1.9129939927247233
1.635749614393518,2.1294572540846994
1.6358409775904241,2.0721422593791154
1.6609421354560843,2.2886055207390914
1.6860432933217444,2.505068782099068
1.7111444511874048,2.7215320434590438
1.6058472289692316,1.6866436758409802
1.7566369025570054,2.870793254589669
1.7567282657539116,2.813478259884085
1.7065259500225913,2.3805517371641325
1.706434586825685,2.4378667318697165
1.731535744691345,2.6543299932296924
1.7316271078882515,2.5970149985241084
1.6310397500317981,1.8457919424953722
1.6561409078974583,2.062255203855348
1.6813334289600248,2.2214034705097405
1.6562322710943647,2.004940209149764
1.6563236342912708,1.9476252144441804
1.681424792156931,2.1640884758041565
1.6815161553538374,2.1067734810985725
1.7066173132194975,2.3232367424585485
1.7317184710851576,2.539700003818525
1.7568196289508178,2.756163265178501
1.651522406732645,1.7212748975604373
1.8023120803204187,2.905424476309126
1.802403443517325,2.848109481603542
1.7522011277860046,2.4151829588835896
1.7521097645890984,2.4724979535891736
1.7772109224547585,2.68896121494915
1.7773022856516647,2.631646220243566
1.6767149277952116,1.8804231642148292
1.7018160856608717,2.096886425574805
1.7270086067234383,2.2560346922291976
1.701907448857778,2.0395714308692217
1.7019988120546843,1.9822564361636377
1.7270999699203444,2.1987196975236136
